Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Price,Quantity,Sales
4722,07-06-2015,Nick Radford,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",692.34,6,4154.068312
4723,01-09-2018,Christine Kargatis,Home Office,United States,Seattle,Washington,West,OFF-AR-10001166,Office Supplies,Art,Staples in misc. colors,896.29,13,11651.70918
4724,22-05-2017,Jeremy Farry,Consumer,United States,Athens,Georgia,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,919.29,21,19305.13234
4725,11-11-2017,Laurel Beltran,Home Office,United States,Apopka,Florida,South,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,724.3,4,2897.213234
4726,11-11-2017,Laurel Beltran,Home Office,United States,Apopka,Florida,South,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,440.68,13,5728.7908
4727,25-11-2015,Mike Pelletier,Home Office,United States,New York City,New York,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",360.69,6,2164.136765
4728,25-11-2015,Mike Pelletier,Home Office,United States,New York City,New York,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",184.86,20,3697.290568
4729,07-11-2015,Lena Hernandez,Consumer,United States,San Francisco,California,West,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,255.13,13,3316.674269
4730,18-07-2017,Susan Vittorini,Consumer,United States,Dallas,Texas,Central,TEC-AC-10000487,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,669.33,12,8031.938474
4731,29-03-2016,Richard Bierner,Consumer,United States,San Diego,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,535.85,4,2143.405945
4732,29-03-2016,Richard Bierner,Consumer,United States,San Diego,California,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,331.74,7,2322.16458
4733,29-03-2016,Richard Bierner,Consumer,United States,San Diego,California,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,811.33,16,12981.2289
4734,29-03-2016,Richard Bierner,Consumer,United States,San Diego,California,West,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,862.41,10,8624.138672
4735,07-04-2017,Dorris liebe,Corporate,United States,New York City,New York,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",122.11,16,1953.800539
4736,13-06-2016,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",694.95,11,7644.486904
4737,13-06-2016,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,369.67,3,1109.010447
4738,13-06-2016,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,507.73,23,11677.79216
4739,18-02-2016,Guy Thornton,Consumer,United States,Long Beach,California,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",684.24,9,6158.133893
4740,18-02-2016,Guy Thornton,Consumer,United States,Long Beach,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,825.93,11,9085.206197
4741,12-11-2018,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-LA-10004853,Office Supplies,Labels,Avery 483,60.34,22,1327.479852
4742,12-11-2018,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",699.05,22,15379.10409
4743,12-11-2018,Christine Sundaresam,Consumer,United States,Seattle,Washington,West,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,452.69,18,8148.344466
4744,05-03-2018,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,681.04,9,6129.324607
4745,05-03-2018,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,454.65,14,6365.04293
4746,05-03-2018,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,858.72,5,4293.609173
4747,05-03-2018,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,700.41,23,16109.33469
4748,03-03-2017,Theresa Swint,Corporate,United States,San Francisco,California,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",844.7,19,16049.22551
4749,03-03-2017,Theresa Swint,Corporate,United States,San Francisco,California,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",264.29,17,4492.887832
4750,24-12-2017,Benjamin Venier,Corporate,United States,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,173.88,2,347.7567473
4751,07-10-2017,Dionis Lloyd,Corporate,United States,Spokane,Washington,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,838.22,18,15087.96904
4752,09-12-2017,Emily Burns,Consumer,United States,Franklin,Tennessee,South,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,702,7,4913.993666
4753,20-11-2018,Erica Smith,Consumer,United States,Jackson,Tennessee,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,97.13,22,2136.960492
4754,12-12-2016,Joni Blumstein,Consumer,United States,Austin,Texas,Central,TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,884.24,1,884.2427979
4755,03-02-2018,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,721.72,15,10825.79961
4756,03-02-2018,Shahid Collister,Consumer,United States,Pembroke Pines,Florida,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,598.55,13,7781.09924
4757,21-09-2018,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,142.8,1,142.7954862
4758,30-04-2018,Tony Chapman,Home Office,United States,Danville,Illinois,Central,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,579.86,24,13916.53507
4759,03-11-2015,Speros Goranitis,Consumer,United States,New York City,New York,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,543.48,6,3260.895021
4760,03-11-2015,Speros Goranitis,Consumer,United States,New York City,New York,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,250.49,17,4258.280548
4761,03-11-2015,Speros Goranitis,Consumer,United States,New York City,New York,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",854.12,5,4270.605105
4762,30-12-2017,Bryan Mills,Consumer,United States,Columbus,Ohio,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,74.23,1,74.22517976
4763,30-12-2017,Bryan Mills,Consumer,United States,Columbus,Ohio,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,741.34,10,7413.384824
4764,17-09-2015,Nick Radford,Consumer,United States,Chula Vista,California,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",764.33,22,16815.23515
4765,24-11-2018,Patrick Gardner,Consumer,United States,San Francisco,California,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,533.94,17,9076.942758
4766,24-04-2016,Deborah Brumfield,Home Office,United States,New York City,New York,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",49.36,1,49.35605795
4767,09-03-2016,Noel Staavos,Corporate,United States,San Antonio,Texas,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,281.06,17,4778.084124
4768,09-03-2016,Noel Staavos,Corporate,United States,San Antonio,Texas,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,164.59,12,1975.13454
4769,02-06-2018,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,529.62,2,1059.238902
4770,19-09-2017,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,525.33,22,11557.28173
4771,19-09-2017,Chuck Clark,Home Office,United States,San Francisco,California,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,616.75,8,4933.980564
4772,31-10-2015,Amy Cox,Consumer,United States,Avondale,Arizona,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,668.53,21,14039.07029
4773,23-11-2018,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,36.37,13,472.8062407
4774,23-11-2018,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,458.42,12,5500.992934
4775,23-11-2018,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,667.65,3,2002.942041
4776,16-11-2018,Eileen Kiefer,Home Office,United States,Escondido,California,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,162.33,20,3246.520124
4777,19-02-2017,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,552.4,13,7181.16606
4778,19-02-2017,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,246.96,15,3704.35469
4779,07-11-2018,Pete Kriz,Consumer,United States,Newark,Delaware,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,382.16,22,8407.414377
4780,08-07-2015,Michelle Huthwaite,Consumer,United States,Buffalo,New York,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",890.85,13,11581.10366
4781,07-11-2015,Steven Cartwright,Consumer,United States,Houston,Texas,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",913.98,3,2741.938568
4782,07-11-2015,Steven Cartwright,Consumer,United States,Houston,Texas,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",257.93,16,4126.801706
4783,07-11-2015,Steven Cartwright,Consumer,United States,Houston,Texas,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,3.89,24,93.27919177
4784,28-01-2018,Giulietta Baptist,Consumer,United States,Wichita,Kansas,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,972.53,19,18478.02723
4785,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,868.15,16,13890.36376
4786,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",199.09,7,1393.633268
4787,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,97.36,9,876.2649511
4788,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,246.98,21,5186.582358
4789,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",15.8,8,126.392477
4790,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,299.9,16,4798.415821
4791,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,427.31,11,4700.458095
4792,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,396.87,14,5556.205426
4793,11-12-2016,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,44.49,19,845.3162571
4794,29-06-2016,Michelle Moray,Consumer,United States,New York City,New York,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",741.06,22,16303.32963
4795,16-03-2016,Monica Federle,Corporate,United States,Los Angeles,California,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",174.09,16,2785.385257
4796,13-08-2016,Clytie Kelty,Consumer,United States,Marietta,Georgia,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,788.64,4,3154.563544
4797,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,189.89,25,4747.339593
4798,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,961.26,25,24031.54744
4799,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",4.43,9,39.85567442
4800,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",211.49,3,634.4821952
4801,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,539.68,5,2698.404238
4802,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,625.83,7,4380.835313
4803,14-05-2017,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,60.1,15,901.5517146
4804,13-07-2018,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,488.76,7,3421.308652
4805,13-07-2018,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,742.79,4,2971.165115
4806,22-11-2016,Nathan Gelder,Consumer,United States,Los Angeles,California,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,839.31,11,9232.432638
4807,22-11-2016,Nathan Gelder,Consumer,United States,Los Angeles,California,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,540.02,7,3780.122687
4808,22-11-2016,Nathan Gelder,Consumer,United States,Los Angeles,California,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",725.16,13,9427.079171
4809,23-11-2015,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,117.9,14,1650.648517
4810,27-12-2016,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,337.96,21,7097.209652
4811,27-12-2016,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,753.95,1,753.953762
4812,14-11-2017,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,768.12,17,13058.09012
4813,14-11-2017,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,625.79,16,10012.588
4814,14-11-2017,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",689.29,6,4135.740631
4815,08-05-2017,Trudy Brown,Consumer,United States,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,495.8,3,1487.40669
4816,26-12-2015,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",357.2,23,8215.686415
4817,26-12-2015,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,600.36,19,11406.91647
4818,26-12-2015,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,389.73,23,8963.675967
4819,26-12-2015,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,395.13,16,6322.035477
4820,08-06-2018,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,815.1,17,13856.78322
4821,07-04-2016,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,517.56,10,5175.565991
4822,07-04-2016,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,907.49,2,1814.97099
4823,10-07-2017,Nick Zandusky,Home Office,United States,Yuma,Arizona,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,529.71,22,11653.66141
4824,21-11-2017,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,980.08,9,8820.759138
4825,21-11-2017,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",752,22,16544.10854
4826,21-11-2017,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",292.1,3,876.3053356
4827,12-11-2018,Jim Epp,Corporate,United States,Los Angeles,California,West,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,929.66,16,14874.5284
4828,01-11-2015,Jack O'Briant,Corporate,United States,Richmond,Kentucky,South,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",714.03,15,10710.39445
4829,01-11-2015,Jack O'Briant,Corporate,United States,Richmond,Kentucky,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",825.76,2,1651.52387
4830,15-05-2017,Thomas Thornton,Consumer,United States,New York City,New York,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,474.46,6,2846.731406
4831,07-11-2015,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,22.3,15,334.4931941
4832,07-11-2015,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,932.58,6,5595.47633
4833,07-11-2015,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,94.82,3,284.4619383
4834,07-11-2015,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",895.84,24,21500.16641
4835,05-10-2018,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",529.65,2,1059.299834
4836,05-10-2018,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,343.9,6,2063.383536
4837,05-10-2018,Mike Pelletier,Home Office,United States,San Francisco,California,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,224.09,7,1568.655324
4838,01-06-2018,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",582.85,23,13405.51513
4839,01-06-2018,Fred Harton,Consumer,United States,Dublin,Ohio,East,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,779.42,25,19485.55141
4840,01-06-2018,Fred Harton,Consumer,United States,Dublin,Ohio,East,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,927.23,13,12054.03193
4841,20-11-2018,Sample Company A,Home Office,United States,Henderson,Kentucky,South,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,866.14,20,17322.79853
4842,23-12-2017,Neoma Murray,Consumer,United States,Bowling Green,Ohio,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",69.98,21,1469.607674
4843,29-09-2018,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,South,OFF-ST-10001418,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,539,3,1616.990406
4844,07-11-2017,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,649.31,16,10388.98061
4845,04-04-2015,Mary Zewe,Corporate,United States,Los Angeles,California,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,645.02,1,645.0180126
4846,23-07-2016,Melanie Seite,Consumer,United States,Rochester,New York,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,103.17,22,2269.790696
4847,25-06-2015,Grace Kelly,Corporate,United States,Salem,Oregon,West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,289.89,4,1159.563577
4848,25-06-2015,Grace Kelly,Corporate,United States,Salem,Oregon,West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",898.78,14,12582.97031
4849,25-06-2015,Grace Kelly,Corporate,United States,Salem,Oregon,West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",265.71,12,3188.480628
4850,08-09-2015,Marc Crier,Consumer,United States,Pasco,Washington,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,671.79,12,8061.462552
4851,08-09-2015,Marc Crier,Consumer,United States,Pasco,Washington,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",573.31,4,2293.234534
4852,08-09-2015,Marc Crier,Consumer,United States,Pasco,Washington,West,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",184.01,12,2208.121668
4853,08-09-2015,Marc Crier,Consumer,United States,Pasco,Washington,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,371.83,16,5949.262113
4854,12-12-2015,Logan Haushalter,Consumer,United States,Oakland,California,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",934,8,7471.982208
4855,12-12-2015,Logan Haushalter,Consumer,United States,Oakland,California,West,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,847.81,13,11021.57455
4856,12-12-2015,Logan Haushalter,Consumer,United States,Oakland,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,641.07,22,14103.58415
4857,13-01-2016,Philip Brown,Consumer,United States,Los Angeles,California,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,733.89,21,15411.71558
4858,13-01-2016,Philip Brown,Consumer,United States,Los Angeles,California,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",86.75,3,260.2442327
4859,13-01-2016,Philip Brown,Consumer,United States,Los Angeles,California,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",875.28,18,15755.02843
4860,15-12-2018,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,Central,OFF-AR-10000823,Office Supplies,Art,Newell 307,985.86,19,18731.24928
4861,18-12-2017,Grace Kelly,Corporate,United States,Morristown,New Jersey,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,723.35,12,8680.173408
4862,11-04-2015,Gary Mitchum,Home Office,United States,Austin,Texas,Central,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,275.93,5,1379.62927
4863,10-11-2017,Sally Hughsby,Corporate,United States,New York City,New York,East,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,381.9,19,7256.105294
4864,10-11-2017,Sally Hughsby,Corporate,United States,New York City,New York,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,159.21,17,2706.502851
4865,26-06-2018,Steven Cartwright,Consumer,United States,New York City,New York,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,288.62,7,2020.366397
4866,13-11-2018,Ted Trevino,Consumer,United States,Seattle,Washington,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,518.88,13,6745.492031
4867,13-11-2018,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,764.89,15,11473.28863
4868,13-11-2018,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,900.29,3,2700.879921
4869,13-11-2018,Ted Trevino,Consumer,United States,Seattle,Washington,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,928.85,3,2786.552113
4870,24-11-2018,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,575.05,9,5175.439587
4871,24-11-2018,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,946.82,1,946.8227283
4872,23-05-2018,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,497.96,25,12448.97536
